Pathway	Ko	Name
ko02010	K23057	ABC transporters
ko02010	K23058	ABC transporters
ko02010	K23061	ABC transporters
ko02010	K23062	ABC transporters
ko02010	K23063	ABC transporters
ko02010	K23064	ABC transporters
ko02010	K01999	ABC transporters
ko02010	K01997	ABC transporters
ko02010	K01998	ABC transporters
ko02010	K01995	ABC transporters
ko02010	K01996	ABC transporters
ko02010	K11954	ABC transporters
ko02010	K11955	ABC transporters
ko02010	K11956	ABC transporters
ko02010	K11957	ABC transporters
ko02010	K11958	ABC transporters
ko02010	K02073	ABC transporters
ko02010	K02072	ABC transporters
ko02010	K02071	ABC transporters
ko02010	K11959	ABC transporters
ko02010	K11960	ABC transporters
ko02010	K11961	ABC transporters
ko02010	K11962	ABC transporters
ko02010	K11963	ABC transporters
ko02010	K15580	ABC transporters
ko02010	K15581	ABC transporters
ko02010	K15582	ABC transporters
ko02010	K15583	ABC transporters
ko02010	K10823	ABC transporters
ko02010	K12368	ABC transporters
ko02010	K12369	ABC transporters
ko02010	K12370	ABC transporters
ko02010	K12371	ABC transporters
ko02010	K12372	ABC transporters
ko02010	K16199	ABC transporters
ko02010	K16200	ABC transporters
ko02010	K16201	ABC transporters
ko02010	K16202	ABC transporters
ko02010	K23125	ABC transporters
ko02010	K19226	ABC transporters
ko02010	K19227	ABC transporters
ko02010	K19228	ABC transporters
ko02010	K19229	ABC transporters
ko02010	K19230	ABC transporters
ko02010	K15584	ABC transporters
ko02010	K15585	ABC transporters
ko02010	K15586	ABC transporters
ko02010	K15587	ABC transporters
ko02010	K10824	ABC transporters
ko02010	K13889	ABC transporters
ko02010	K13890	ABC transporters
ko02010	K13891	ABC transporters
ko02010	K13892	ABC transporters
ko02010	K13893	ABC transporters
ko02010	K13894	ABC transporters
ko02010	K13895	ABC transporters
ko02010	K13896	ABC transporters
ko02010	K23181	ABC transporters
ko02010	K23182	ABC transporters
ko02010	K23183	ABC transporters
ko02010	K23184	ABC transporters
ko02010	K23185	ABC transporters
ko02010	K25287	ABC transporters
ko02010	K25286	ABC transporters
ko02010	K23186	ABC transporters
ko02010	K23187	ABC transporters
ko02010	K23188	ABC transporters
ko02010	K23227	ABC transporters
ko02010	K23228	ABC transporters
ko02010	K10829	ABC transporters
ko02010	K06858	ABC transporters
ko02010	K06073	ABC transporters
ko02010	K06074	ABC transporters
ko02010	K11601	ABC transporters
ko02010	K11602	ABC transporters
ko02010	K11603	ABC transporters
ko02010	K19975	ABC transporters
ko02010	K19976	ABC transporters
ko02010	K19973	ABC transporters
ko02010	K09815	ABC transporters
ko02010	K09816	ABC transporters
ko02010	K09817	ABC transporters
ko02010	K11704	ABC transporters
ko02010	K11705	ABC transporters
ko02010	K11706	ABC transporters
ko02010	K11604	ABC transporters
ko02010	K11605	ABC transporters
ko02010	K11606	ABC transporters
ko02010	K11607	ABC transporters
ko02010	K19971	ABC transporters
ko02010	K19972	ABC transporters
ko02010	K10830	ABC transporters
ko02010	K11707	ABC transporters
ko02010	K11708	ABC transporters
ko02010	K11709	ABC transporters
ko02010	K11710	ABC transporters
ko02010	K02009	ABC transporters
ko02010	K02007	ABC transporters
ko02010	K02008	ABC transporters
ko02010	K02006	ABC transporters
ko02010	K10094	ABC transporters
ko02010	K16915	ABC transporters
ko02010	K03523	ABC transporters
ko02010	K16783	ABC transporters
ko02010	K16784	ABC transporters
ko02010	K16785	ABC transporters
ko02010	K16786	ABC transporters
ko02010	K16787	ABC transporters
ko02010	K10555	ABC transporters
ko02010	K10556	ABC transporters
ko02010	K10557	ABC transporters
ko02010	K10558	ABC transporters
ko02010	K23510	ABC transporters
ko02010	K23511	ABC transporters
ko02010	K23512	ABC transporters
ko02010	K23513	ABC transporters
ko02010	K11051	ABC transporters
ko02010	K11050	ABC transporters
ko02010	K10107	ABC transporters
ko02010	K09688	ABC transporters
ko02010	K09689	ABC transporters
ko02010	K22921	ABC transporters
ko02010	K22922	ABC transporters
ko02010	K22923	ABC transporters
ko02010	K09690	ABC transporters
ko02010	K09691	ABC transporters
ko02010	K09692	ABC transporters
ko02010	K09693	ABC transporters
ko02010	K09694	ABC transporters
ko02010	K09695	ABC transporters
ko02010	K09696	ABC transporters
ko02010	K09697	ABC transporters
ko02010	K09813	ABC transporters
ko02010	K09814	ABC transporters
ko02010	K18233	ABC transporters
ko02010	K18232	ABC transporters
ko02010	K19310	ABC transporters
ko02010	K19309	ABC transporters
ko02010	K11632	ABC transporters
ko02010	K11631	ABC transporters
ko02010	K20460	ABC transporters
ko02010	K20461	ABC transporters
ko02010	K20459	ABC transporters
ko02010	K20491	ABC transporters
ko02010	K20492	ABC transporters
ko02010	K20494	ABC transporters
ko02010	K20490	ABC transporters
ko02010	K09808	ABC transporters
ko02010	K09810	ABC transporters
ko02010	K02196	ABC transporters
ko02010	K02195	ABC transporters
ko02010	K02194	ABC transporters
ko02010	K02193	ABC transporters
ko02010	K07091	ABC transporters
ko02010	K11720	ABC transporters
ko02010	K06861	ABC transporters
ko02010	K16905	ABC transporters
ko02010	K16906	ABC transporters
ko02010	K16907	ABC transporters
ko02010	K16916	ABC transporters
ko02010	K16917	ABC transporters
ko02010	K19084	ABC transporters
ko02010	K19083	ABC transporters
ko02010	K19080	ABC transporters
ko02010	K19079	ABC transporters
ko02010	K19341	ABC transporters
ko02010	K19340	ABC transporters
ko02010	K09811	ABC transporters
ko02010	K09812	ABC transporters
ko02010	K16918	ABC transporters
ko02010	K16919	ABC transporters
ko02010	K16921	ABC transporters
ko02010	K16920	ABC transporters
ko02010	K05641	ABC transporters
ko02010	K05642	ABC transporters
ko02010	K05643	ABC transporters
ko02010	K05644	ABC transporters
ko02010	K05645	ABC transporters
ko02010	K05646	ABC transporters
ko02010	K05647	ABC transporters
ko02010	K05648	ABC transporters
ko02010	K05649	ABC transporters
ko02010	K05650	ABC transporters
ko02010	K05651	ABC transporters
ko02010	K05652	ABC transporters
ko02010	K05653	ABC transporters
ko02010	K05654	ABC transporters
ko02010	K05655	ABC transporters
ko02010	K05656	ABC transporters
ko02010	K05657	ABC transporters
ko02010	K05658	ABC transporters
ko02010	K05659	ABC transporters
ko02010	K05660	ABC transporters
ko02010	K05661	ABC transporters
ko02010	K05662	ABC transporters
ko02010	K05664	ABC transporters
ko02010	K14698	ABC transporters
ko02010	K14699	ABC transporters
ko02010	K11085	ABC transporters
ko02010	K18889	ABC transporters
ko02010	K18890	ABC transporters
ko02010	K18894	ABC transporters
ko02010	K18895	ABC transporters
ko02010	K11004	ABC transporters
ko02010	K13409	ABC transporters
ko02010	K20386	ABC transporters
ko02010	K18104	ABC transporters
ko02010	K18891	ABC transporters
ko02010	K18892	ABC transporters
ko02010	K24821	ABC transporters
ko02010	K18216	ABC transporters
ko02010	K18217	ABC transporters
ko02010	K18893	ABC transporters
ko02010	K18887	ABC transporters
ko02010	K18888	ABC transporters
ko02010	K05665	ABC transporters
ko02010	K05666	ABC transporters
ko02010	K05667	ABC transporters
ko02010	K05673	ABC transporters
ko02010	K05668	ABC transporters
ko02010	K05669	ABC transporters
ko02010	K05674	ABC transporters
ko02010	K05671	ABC transporters
ko02010	K05672	ABC transporters
ko02010	K05670	ABC transporters
ko02010	K05031	ABC transporters
ko02010	K05032	ABC transporters
ko02010	K05033	ABC transporters
ko02010	K12541	ABC transporters
ko02010	K12536	ABC transporters
ko02010	K12292	ABC transporters
ko02010	K20344	ABC transporters
ko02010	K16012	ABC transporters
ko02010	K16013	ABC transporters
ko02010	K16014	ABC transporters
ko02010	K05675	ABC transporters
ko02010	K25819	ABC transporters
ko02010	K05676	ABC transporters
ko02010	K05677	ABC transporters
ko02010	K05678	ABC transporters
ko02010	K15628	ABC transporters
ko02010	K05679	ABC transporters
ko02010	K05680	ABC transporters
ko02010	K05681	ABC transporters
ko02010	K08711	ABC transporters
ko02010	K08712	ABC transporters
ko02010	K05682	ABC transporters
ko02010	K05683	ABC transporters
ko02010	K05684	ABC transporters
ko02010	K05685	ABC transporters
ko02010	K18230	ABC transporters
ko02010	K18231	ABC transporters
ko02010	K19349	ABC transporters
ko02010	K19350	ABC transporters
ko02010	K06159	ABC transporters
ko02010	K06160	ABC transporters
ko02010	K06161	ABC transporters
ko02010	K02471	ABC transporters
ko02060	K08483	Phosphotransferase system (PTS)
ko02060	K02784	Phosphotransferase system (PTS)
ko02060	K20118	Phosphotransferase system (PTS)
ko02060	K02777	Phosphotransferase system (PTS)
ko02060	K02779	Phosphotransferase system (PTS)
ko02060	K02804	Phosphotransferase system (PTS)
ko02060	K02791	Phosphotransferase system (PTS)
ko02060	K20108	Phosphotransferase system (PTS)
ko02060	K02765	Phosphotransferase system (PTS)
ko02060	K02810	Phosphotransferase system (PTS)
ko02060	K02757	Phosphotransferase system (PTS)
ko02060	K02753	Phosphotransferase system (PTS)
ko02060	K02750	Phosphotransferase system (PTS)
ko02060	K02819	Phosphotransferase system (PTS)
ko02060	K11192	Phosphotransferase system (PTS)
ko02060	K25814	Phosphotransferase system (PTS)
ko02060	K02798	Phosphotransferase system (PTS)
ko02060	K02800	Phosphotransferase system (PTS)
ko02060	K11200	Phosphotransferase system (PTS)
ko02060	K02786	Phosphotransferase system (PTS)
ko02060	K02788	Phosphotransferase system (PTS)
ko02060	K02759	Phosphotransferase system (PTS)
ko02060	K02760	Phosphotransferase system (PTS)
ko02060	K02761	Phosphotransferase system (PTS)
ko02060	K02793	Phosphotransferase system (PTS)
ko02060	K02794	Phosphotransferase system (PTS)
ko02060	K02795	Phosphotransferase system (PTS)
ko02060	K02796	Phosphotransferase system (PTS)
ko02060	K19506	Phosphotransferase system (PTS)
ko02060	K19507	Phosphotransferase system (PTS)
ko02060	K19508	Phosphotransferase system (PTS)
ko02060	K19509	Phosphotransferase system (PTS)
ko02060	K11194	Phosphotransferase system (PTS)
ko02060	K11195	Phosphotransferase system (PTS)
ko02060	K11196	Phosphotransferase system (PTS)
ko02060	K02771	Phosphotransferase system (PTS)
ko02060	K02812	Phosphotransferase system (PTS)
ko02060	K02813	Phosphotransferase system (PTS)
ko02060	K02814	Phosphotransferase system (PTS)
ko02060	K02815	Phosphotransferase system (PTS)
ko02060	K02744	Phosphotransferase system (PTS)
ko02060	K02745	Phosphotransferase system (PTS)
ko02060	K02746	Phosphotransferase system (PTS)
ko02060	K02747	Phosphotransferase system (PTS)
ko02060	K10984	Phosphotransferase system (PTS)
ko02060	K10985	Phosphotransferase system (PTS)
ko02060	K10986	Phosphotransferase system (PTS)
ko02060	K17464	Phosphotransferase system (PTS)
ko02060	K17465	Phosphotransferase system (PTS)
ko02060	K17466	Phosphotransferase system (PTS)
ko02060	K17467	Phosphotransferase system (PTS)
ko02060	K02781	Phosphotransferase system (PTS)
ko02060	K02782	Phosphotransferase system (PTS)
ko02060	K02783	Phosphotransferase system (PTS)
ko02060	K02773	Phosphotransferase system (PTS)
ko02060	K02774	Phosphotransferase system (PTS)
ko02060	K02775	Phosphotransferase system (PTS)
ko02060	K20112	Phosphotransferase system (PTS)
ko02060	K20113	Phosphotransferase system (PTS)
ko02060	K20114	Phosphotransferase system (PTS)
ko02060	K02821	Phosphotransferase system (PTS)
ko02060	K02822	Phosphotransferase system (PTS)
ko02060	K03475	Phosphotransferase system (PTS)
ko02060	K11183	Phosphotransferase system (PTS)
ko02060	K23993	Phosphotransferase system (PTS)
ko02060	K02770	Phosphotransferase system (PTS)
ko02060	K02769	Phosphotransferase system (PTS)
ko02060	K02768	Phosphotransferase system (PTS)
ko02060	K00882	Phosphotransferase system (PTS)
ko02060	K08484	Phosphotransferase system (PTS)
ko02060	K08485	Phosphotransferase system (PTS)
ko02060	K02806	Phosphotransferase system (PTS)
ko02020	K07636	Two-component system
ko02020	K07657	Two-component system
ko02020	K07658	Two-component system
ko02020	K01077	Two-component system
ko02020	K01113	Two-component system
ko02020	K07768	Two-component system
ko02020	K07776	Two-component system
ko02020	K02040	Two-component system
ko02020	K07637	Two-component system
ko02020	K07660	Two-component system
ko02020	K07804	Two-component system
ko02020	K07790	Two-component system
ko02020	K07805	Two-component system
ko02020	K07801	Two-component system
ko02020	K08477	Two-component system
ko02020	K09474	Two-component system
ko02020	K07638	Two-component system
ko02020	K07659	Two-component system
ko02020	K09475	Two-component system
ko02020	K09476	Two-component system
ko02020	K07640	Two-component system
ko02020	K07662	Two-component system
ko02020	K25864	Two-component system
ko02020	K07639	Two-component system
ko02020	K07661	Two-component system
ko02020	K07650	Two-component system
ko02020	K07770	Two-component system
ko02020	K04771	Two-component system
ko02020	K07641	Two-component system
ko02020	K07663	Two-component system
ko02020	K07642	Two-component system
ko02020	K07664	Two-component system
ko02020	K07799	Two-component system
ko02020	K07788	Two-component system
ko02020	K07789	Two-component system
ko02020	K18326	Two-component system
ko02020	K18321	Two-component system
ko02020	K18322	Two-component system
ko02020	K18323	Two-component system
ko02020	K18324	Two-component system
ko02020	K07643	Two-component system
ko02020	K07771	Two-component system
ko02020	K07806	Two-component system
ko02020	K07644	Two-component system
ko02020	K07665	Two-component system
ko02020	K07796	Two-component system
ko02020	K07810	Two-component system
ko02020	K07798	Two-component system
ko02020	K07787	Two-component system
ko02020	K07645	Two-component system
ko02020	K07666	Two-component system
ko02020	K02403	Two-component system
ko02020	K02402	Two-component system
ko02020	K02406	Two-component system
ko02020	K02405	Two-component system
ko02020	K02556	Two-component system
ko02020	K07646	Two-component system
ko02020	K07667	Two-component system
ko02020	K01546	Two-component system
ko02020	K01547	Two-component system
ko02020	K01548	Two-component system
ko02020	K01545	Two-component system
ko02020	K07647	Two-component system
ko02020	K07772	Two-component system
ko02020	K03532	Two-component system
ko02020	K07811	Two-component system
ko02020	K03533	Two-component system
ko02020	K07648	Two-component system
ko02020	K07773	Two-component system
ko02020	K07649	Two-component system
ko02020	K07774	Two-component system
ko02020	K07793	Two-component system
ko02020	K07794	Two-component system
ko02020	K07795	Two-component system
ko02020	K07651	Two-component system
ko02020	K07775	Two-component system
ko02020	K02259	Two-component system
ko02020	K07652	Two-component system
ko02020	K07668	Two-component system
ko02020	K00689	Two-component system
ko02020	K00692	Two-component system
ko02020	K07653	Two-component system
ko02020	K07669	Two-component system
ko02020	K08372	Two-component system
ko02020	K07654	Two-component system
ko02020	K07670	Two-component system
ko02020	K02313	Two-component system
ko02020	K07655	Two-component system
ko02020	K07671	Two-component system
ko02020	K07656	Two-component system
ko02020	K07672	Two-component system
ko02020	K11328	Two-component system
ko02020	K11330	Two-component system
ko02020	K11327	Two-component system
ko02020	K11326	Two-component system
ko02020	K11331	Two-component system
ko02020	K07785	Two-component system
ko02020	K11520	Two-component system
ko02020	K11521	Two-component system
ko02020	K11601	Two-component system
ko02020	K11603	Two-component system
ko02020	K11602	Two-component system
ko02020	K07769	Two-component system
