Pathway	Ko	Name
ko03036	K18413	Chromosome and associated proteins
ko03036	K16862	Chromosome and associated proteins
ko03036	K18414	Chromosome and associated proteins
ko03036	K18415	Chromosome and associated proteins
ko03036	K20798	Chromosome and associated proteins
ko03036	K11595	Chromosome and associated proteins
ko03036	K11597	Chromosome and associated proteins
ko03036	K11699	Chromosome and associated proteins
ko03036	K11700	Chromosome and associated proteins
ko03036	K11701	Chromosome and associated proteins
ko03036	K18416	Chromosome and associated proteins
ko03036	K18417	Chromosome and associated proteins
ko03036	K18418	Chromosome and associated proteins
ko03036	K18419	Chromosome and associated proteins
ko03036	K03685	Chromosome and associated proteins
ko03036	K18420	Chromosome and associated proteins
ko03036	K24540	Chromosome and associated proteins
ko03036	K18421	Chromosome and associated proteins
ko03036	K14289	Chromosome and associated proteins
ko03036	K18422	Chromosome and associated proteins
ko03036	K23203	Chromosome and associated proteins
ko03036	K23204	Chromosome and associated proteins
ko03036	K23205	Chromosome and associated proteins
ko03036	K23206	Chromosome and associated proteins
ko03036	K23207	Chromosome and associated proteins
ko03036	K23208	Chromosome and associated proteins
ko03036	K23209	Chromosome and associated proteins
ko03036	K23210	Chromosome and associated proteins
ko03036	K23211	Chromosome and associated proteins
ko03036	K23221	Chromosome and associated proteins
ko03036	K23222	Chromosome and associated proteins
ko03036	K16452	Chromosome and associated proteins
ko03036	K10289	Chromosome and associated proteins
ko03036	K16453	Chromosome and associated proteins
ko03036	K16454	Chromosome and associated proteins
ko03036	K16455	Chromosome and associated proteins
ko03036	K16456	Chromosome and associated proteins
ko03036	K16457	Chromosome and associated proteins
ko03036	K16458	Chromosome and associated proteins
ko03036	K16459	Chromosome and associated proteins
ko03036	K16460	Chromosome and associated proteins
ko03036	K16461	Chromosome and associated proteins
ko03036	K16462	Chromosome and associated proteins
ko03036	K16463	Chromosome and associated proteins
ko03036	K16464	Chromosome and associated proteins
ko03036	K16465	Chromosome and associated proteins
ko03036	K10840	Chromosome and associated proteins
ko03036	K16466	Chromosome and associated proteins
ko03036	K16467	Chromosome and associated proteins
ko03036	K16468	Chromosome and associated proteins
ko03036	K13990	Chromosome and associated proteins
ko03036	K16472	Chromosome and associated proteins
ko03036	K16475	Chromosome and associated proteins
ko03036	K16476	Chromosome and associated proteins
ko03036	K16477	Chromosome and associated proteins
ko03036	K16479	Chromosome and associated proteins
ko03036	K16480	Chromosome and associated proteins
ko03036	K24070	Chromosome and associated proteins
ko03036	K10798	Chromosome and associated proteins
ko03036	K16481	Chromosome and associated proteins
ko03036	K01047	Chromosome and associated proteins
ko03036	K16482	Chromosome and associated proteins
ko03036	K16483	Chromosome and associated proteins
ko03036	K16485	Chromosome and associated proteins
ko03036	K16486	Chromosome and associated proteins
ko03036	K16487	Chromosome and associated proteins
ko03036	K16488	Chromosome and associated proteins
ko03036	K16489	Chromosome and associated proteins
ko03036	K16490	Chromosome and associated proteins
ko03036	K16491	Chromosome and associated proteins
ko03036	K10631	Chromosome and associated proteins
ko03036	K16531	Chromosome and associated proteins
ko03036	K16532	Chromosome and associated proteins
ko03036	K16533	Chromosome and associated proteins
ko03036	K16534	Chromosome and associated proteins
ko03036	K16535	Chromosome and associated proteins
ko03036	K16611	Chromosome and associated proteins
ko03036	K16536	Chromosome and associated proteins
ko03036	K06093	Chromosome and associated proteins
ko03036	K16537	Chromosome and associated proteins
ko03036	K16538	Chromosome and associated proteins
ko03036	K16539	Chromosome and associated proteins
ko03036	K06085	Chromosome and associated proteins
ko03036	K16540	Chromosome and associated proteins
ko03036	K16541	Chromosome and associated proteins
ko03036	K16542	Chromosome and associated proteins
ko03036	K16543	Chromosome and associated proteins
ko03036	K16544	Chromosome and associated proteins
ko03036	K16545	Chromosome and associated proteins
ko03036	K16546	Chromosome and associated proteins
ko03036	K16594	Chromosome and associated proteins
ko03036	K16547	Chromosome and associated proteins
ko03036	K16548	Chromosome and associated proteins
ko03036	K16549	Chromosome and associated proteins
ko03036	K10799	Chromosome and associated proteins
ko03036	K06627	Chromosome and associated proteins
ko03036	K05868	Chromosome and associated proteins
ko03036	K21770	Chromosome and associated proteins
ko03036	K21771	Chromosome and associated proteins
ko03036	K21777	Chromosome and associated proteins
ko03036	K06626	Chromosome and associated proteins
ko03036	K23964	Chromosome and associated proteins
ko03036	K11481	Chromosome and associated proteins
ko03036	K02087	Chromosome and associated proteins
ko03036	K02206	Chromosome and associated proteins
ko03036	K08959	Chromosome and associated proteins
ko03036	K08960	Chromosome and associated proteins
ko03036	K16315	Chromosome and associated proteins
ko03036	K03083	Chromosome and associated proteins
ko03036	K06272	Chromosome and associated proteins
ko03036	K05856	Chromosome and associated proteins
ko03036	K08861	Chromosome and associated proteins
ko03036	K08863	Chromosome and associated proteins
ko03036	K04514	Chromosome and associated proteins
ko03036	K17388	Chromosome and associated proteins
ko03036	K16311	Chromosome and associated proteins
ko03036	K04345	Chromosome and associated proteins
ko03036	K16551	Chromosome and associated proteins
ko03036	K21435	Chromosome and associated proteins
ko03036	K24575	Chromosome and associated proteins
ko03036	K10389	Chromosome and associated proteins
ko03036	K16569	Chromosome and associated proteins
ko03036	K16570	Chromosome and associated proteins
ko03036	K16571	Chromosome and associated proteins
ko03036	K16572	Chromosome and associated proteins
ko03036	K16573	Chromosome and associated proteins
ko03036	K16574	Chromosome and associated proteins
ko03036	K07374	Chromosome and associated proteins
ko03036	K07375	Chromosome and associated proteins
ko03036	K10390	Chromosome and associated proteins
ko03036	K10391	Chromosome and associated proteins
ko03036	K04648	Chromosome and associated proteins
ko03036	K10424	Chromosome and associated proteins
ko03036	K10425	Chromosome and associated proteins
ko03036	K10426	Chromosome and associated proteins
ko03036	K10427	Chromosome and associated proteins
ko03036	K10428	Chromosome and associated proteins
ko03036	K16575	Chromosome and associated proteins
ko03036	K16576	Chromosome and associated proteins
ko03036	K20799	Chromosome and associated proteins
ko03036	K20776	Chromosome and associated proteins
ko03036	K11864	Chromosome and associated proteins
ko03036	K12173	Chromosome and associated proteins
ko03036	K10421	Chromosome and associated proteins
ko03036	K16578	Chromosome and associated proteins
ko03036	K27704	Chromosome and associated proteins
ko03036	K16579	Chromosome and associated proteins
ko03036	K10436	Chromosome and associated proteins
ko03036	K19573	Chromosome and associated proteins
ko03036	K16580	Chromosome and associated proteins
ko03036	K20873	Chromosome and associated proteins
ko03036	K23400	Chromosome and associated proteins
ko03036	K25867	Chromosome and associated proteins
ko03036	K25872	Chromosome and associated proteins
ko03036	K26165	Chromosome and associated proteins
ko03036	K26156	Chromosome and associated proteins
ko03036	K26787	Chromosome and associated proteins
ko03036	K06944	Chromosome and associated proteins
ko03036	K27705	Chromosome and associated proteins
ko03036	K16584	Chromosome and associated proteins
ko03036	K16585	Chromosome and associated proteins
ko03036	K16586	Chromosome and associated proteins
ko03036	K16587	Chromosome and associated proteins
ko03036	K16588	Chromosome and associated proteins
ko03036	K16589	Chromosome and associated proteins
ko03036	K16590	Chromosome and associated proteins
ko03036	K16591	Chromosome and associated proteins
ko03036	K25918	Chromosome and associated proteins
ko03036	K16714	Chromosome and associated proteins
ko03036	K16715	Chromosome and associated proteins
ko03036	K02183	Chromosome and associated proteins
ko03036	K05866	Chromosome and associated proteins
ko03036	K16717	Chromosome and associated proteins
ko03036	K16728	Chromosome and associated proteins
ko03036	K16718	Chromosome and associated proteins
ko03036	K16720	Chromosome and associated proteins
ko03036	K16721	Chromosome and associated proteins
ko03036	K16722	Chromosome and associated proteins
ko03036	K16724	Chromosome and associated proteins
ko03036	K10605	Chromosome and associated proteins
ko03036	K10683	Chromosome and associated proteins
ko03036	K19788	Chromosome and associated proteins
ko03036	K16725	Chromosome and associated proteins
ko03036	K03362	Chromosome and associated proteins
ko03036	K07936	Chromosome and associated proteins
ko03036	K14290	Chromosome and associated proteins
ko03036	K26160	Chromosome and associated proteins
ko03036	K16726	Chromosome and associated proteins
ko03036	K16727	Chromosome and associated proteins
ko03036	K08775	Chromosome and associated proteins
ko03036	K08796	Chromosome and associated proteins
ko03036	K06645	Chromosome and associated proteins
ko03036	K05867	Chromosome and associated proteins
ko03036	K10727	Chromosome and associated proteins
ko03036	K16729	Chromosome and associated proteins
ko03036	K12869	Chromosome and associated proteins
ko03036	K10263	Chromosome and associated proteins
ko03036	K04402	Chromosome and associated proteins
ko03036	K16731	Chromosome and associated proteins
ko03036	K13539	Chromosome and associated proteins
ko03036	K02209	Chromosome and associated proteins
ko03036	K02603	Chromosome and associated proteins
ko03036	K02604	Chromosome and associated proteins
ko03036	K02605	Chromosome and associated proteins
ko03036	K16732	Chromosome and associated proteins
ko03036	K16733	Chromosome and associated proteins
ko03036	K16734	Chromosome and associated proteins
ko03036	K26251	Chromosome and associated proteins
ko03036	K27678	Chromosome and associated proteins
ko03036	K16737	Chromosome and associated proteins
ko03036	K16738	Chromosome and associated proteins
ko03036	K16739	Chromosome and associated proteins
ko03036	K19326	Chromosome and associated proteins
ko03036	K19346	Chromosome and associated proteins
ko03036	K21761	Chromosome and associated proteins
ko03036	K23401	Chromosome and associated proteins
ko03036	K19347	Chromosome and associated proteins
ko03036	K21874	Chromosome and associated proteins
ko03036	K21875	Chromosome and associated proteins
ko03036	K21876	Chromosome and associated proteins
ko03036	K22595	Chromosome and associated proteins
ko03036	K27866	Chromosome and associated proteins
ko03036	K27867	Chromosome and associated proteins
ko03036	K27868	Chromosome and associated proteins
ko03036	K27869	Chromosome and associated proteins
ko03036	K10613	Chromosome and associated proteins
ko03036	K17561	Chromosome and associated proteins
ko03036	K19574	Chromosome and associated proteins
ko03036	K01623	Chromosome and associated proteins
ko03036	K16741	Chromosome and associated proteins
ko03036	K04575	Chromosome and associated proteins
ko03036	K02085	Chromosome and associated proteins
ko03036	K07943	Chromosome and associated proteins
ko03036	K16742	Chromosome and associated proteins
ko03036	K16743	Chromosome and associated proteins
ko03036	K04385	Chromosome and associated proteins
ko03036	K04570	Chromosome and associated proteins
ko03036	K16756	Chromosome and associated proteins
ko03036	K16750	Chromosome and associated proteins
ko03036	K16751	Chromosome and associated proteins
ko03036	K16752	Chromosome and associated proteins
ko03036	K16753	Chromosome and associated proteins
ko03036	K16755	Chromosome and associated proteins
ko03036	K16757	Chromosome and associated proteins
ko03036	K23693	Chromosome and associated proteins
ko03036	K16758	Chromosome and associated proteins
ko03036	K16759	Chromosome and associated proteins
ko03036	K16760	Chromosome and associated proteins
ko03036	K04393	Chromosome and associated proteins
ko03036	K06736	Chromosome and associated proteins
ko03036	K06808	Chromosome and associated proteins
ko03036	K05689	Chromosome and associated proteins
ko03036	K16761	Chromosome and associated proteins
ko03036	K16762	Chromosome and associated proteins
ko03036	K16763	Chromosome and associated proteins
ko03036	K16764	Chromosome and associated proteins
ko03036	K16765	Chromosome and associated proteins
ko03036	K16754	Chromosome and associated proteins
ko03036	K16766	Chromosome and associated proteins
ko03036	K16767	Chromosome and associated proteins
ko03036	K16768	Chromosome and associated proteins
ko03036	K08106	Chromosome and associated proteins
ko03036	K16769	Chromosome and associated proteins
ko03036	K16770	Chromosome and associated proteins
ko03036	K16771	Chromosome and associated proteins
ko03036	K12076	Chromosome and associated proteins
ko03036	K15008	Chromosome and associated proteins
ko03036	K07195	Chromosome and associated proteins
ko03036	K16773	Chromosome and associated proteins
ko03036	K07192	Chromosome and associated proteins
ko03036	K10595	Chromosome and associated proteins
ko03036	K02540	Chromosome and associated proteins
ko03036	K02541	Chromosome and associated proteins
ko03036	K19403	Chromosome and associated proteins
ko03036	K16775	Chromosome and associated proteins
ko03036	K16776	Chromosome and associated proteins
ko03036	K16777	Chromosome and associated proteins
ko03036	K15608	Chromosome and associated proteins
ko03036	K16493	Chromosome and associated proteins
ko03036	K16778	Chromosome and associated proteins
ko03036	K16779	Chromosome and associated proteins
ko03036	K07901	Chromosome and associated proteins
ko03036	K16780	Chromosome and associated proteins
ko03036	K21762	Chromosome and associated proteins
ko03036	K25164	Chromosome and associated proteins
ko03036	K21763	Chromosome and associated proteins
ko03036	K21764	Chromosome and associated proteins
ko03036	K21765	Chromosome and associated proteins
ko03036	K22766	Chromosome and associated proteins
ko03036	K09142	Chromosome and associated proteins
ko03036	K16800	Chromosome and associated proteins
ko03036	K16801	Chromosome and associated proteins
ko03036	K16802	Chromosome and associated proteins
ko03036	K16803	Chromosome and associated proteins
ko03036	K15433	Chromosome and associated proteins
ko03036	K18423	Chromosome and associated proteins
ko03036	K16804	Chromosome and associated proteins
ko03036	K16805	Chromosome and associated proteins
ko03036	K15837	Chromosome and associated proteins
ko03036	K10398	Chromosome and associated proteins
ko03036	K10402	Chromosome and associated proteins
ko03036	K17387	Chromosome and associated proteins
ko03036	K10405	Chromosome and associated proteins
ko03036	K23940	Chromosome and associated proteins
ko03036	K15043	Chromosome and associated proteins
ko03036	K15042	Chromosome and associated proteins
ko03036	K14293	Chromosome and associated proteins
ko03036	K16806	Chromosome and associated proteins
ko03036	K16807	Chromosome and associated proteins
ko03036	K16808	Chromosome and associated proteins
ko03036	K14302	Chromosome and associated proteins
ko03036	K14305	Chromosome and associated proteins
ko03036	K14304	Chromosome and associated proteins
ko03036	K14297	Chromosome and associated proteins
ko03036	K14301	Chromosome and associated proteins
ko03036	K14300	Chromosome and associated proteins
ko03036	K14303	Chromosome and associated proteins
ko03036	K14310	Chromosome and associated proteins
ko03036	K20724	Chromosome and associated proteins
ko03036	K20721	Chromosome and associated proteins
ko03036	K20722	Chromosome and associated proteins
ko03036	K20723	Chromosome and associated proteins
ko03036	K20720	Chromosome and associated proteins
ko03036	K16794	Chromosome and associated proteins
ko03036	K14298	Chromosome and associated proteins
ko03036	K16810	Chromosome and associated proteins
ko03036	K16811	Chromosome and associated proteins
ko03036	K16812	Chromosome and associated proteins
ko03036	K19865	Chromosome and associated proteins
ko03036	K20875	Chromosome and associated proteins
ko03036	K20876	Chromosome and associated proteins
ko03036	K20878	Chromosome and associated proteins
ko03036	K21441	Chromosome and associated proteins
ko03036	K21443	Chromosome and associated proteins
ko03036	K17082	Chromosome and associated proteins
ko03036	K26166	Chromosome and associated proteins
ko03036	K26673	Chromosome and associated proteins
ko03036	K24394	Chromosome and associated proteins
ko03036	K06635	Chromosome and associated proteins
ko03036	K26099	Chromosome and associated proteins
ko03036	K16828	Chromosome and associated proteins
ko03036	K16829	Chromosome and associated proteins
ko03036	K02365	Chromosome and associated proteins
ko03036	K03348	Chromosome and associated proteins
ko03036	K03349	Chromosome and associated proteins
ko03036	K03350	Chromosome and associated proteins
ko03036	K03351	Chromosome and associated proteins
ko03036	K03352	Chromosome and associated proteins
ko03036	K03353	Chromosome and associated proteins
ko03036	K03354	Chromosome and associated proteins
ko03036	K03355	Chromosome and associated proteins
ko03036	K03356	Chromosome and associated proteins
ko03036	K03357	Chromosome and associated proteins
ko03036	K03358	Chromosome and associated proteins
ko03036	K03359	Chromosome and associated proteins
ko03036	K12456	Chromosome and associated proteins
ko03036	K12416	Chromosome and associated proteins
ko03036	K25228	Chromosome and associated proteins
ko03036	K25229	Chromosome and associated proteins
ko03036	K03363	Chromosome and associated proteins
ko03036	K08850	Chromosome and associated proteins
ko03036	K16682	Chromosome and associated proteins
ko03036	K16830	Chromosome and associated proteins
ko03036	K16831	Chromosome and associated proteins
ko03036	K16832	Chromosome and associated proteins
ko03036	K16833	Chromosome and associated proteins
ko03036	K04409	Chromosome and associated proteins
ko03036	K04451	Chromosome and associated proteins
ko03036	K14281	Chromosome and associated proteins
ko03036	K14282	Chromosome and associated proteins
ko03036	K14283	Chromosome and associated proteins
ko03036	K08862	Chromosome and associated proteins
ko03036	K10292	Chromosome and associated proteins
ko03036	K10318	Chromosome and associated proteins
ko03036	K11648	Chromosome and associated proteins
ko03036	K11649	Chromosome and associated proteins
ko03036	K11650	Chromosome and associated proteins
ko03036	K11651	Chromosome and associated proteins
ko03036	K11652	Chromosome and associated proteins
ko03036	K25605	Chromosome and associated proteins
ko03036	K11653	Chromosome and associated proteins
ko03036	K15623	Chromosome and associated proteins
ko03036	K22198	Chromosome and associated proteins
ko03036	K13196	Chromosome and associated proteins
ko03036	K11765	Chromosome and associated proteins
ko03036	K11757	Chromosome and associated proteins
ko03036	K11723	Chromosome and associated proteins
ko03036	K22197	Chromosome and associated proteins
ko03036	K22184	Chromosome and associated proteins
ko03036	K25612	Chromosome and associated proteins
ko03036	K25613	Chromosome and associated proteins
ko03036	K11654	Chromosome and associated proteins
ko03036	K11655	Chromosome and associated proteins
ko03036	K11656	Chromosome and associated proteins
ko03036	K02326	Chromosome and associated proteins
ko03036	K11657	Chromosome and associated proteins
ko03036	K11658	Chromosome and associated proteins
ko03036	K16911	Chromosome and associated proteins
ko03036	K17046	Chromosome and associated proteins
ko03036	K10841	Chromosome and associated proteins
ko03036	K10356	Chromosome and associated proteins
ko03036	K02331	Chromosome and associated proteins
ko03036	K12828	Chromosome and associated proteins
ko03036	K15224	Chromosome and associated proteins
ko03036	K26167	Chromosome and associated proteins
ko03036	K11660	Chromosome and associated proteins
ko03036	K23194	Chromosome and associated proteins
ko03036	K23310	Chromosome and associated proteins
ko03036	K26454	Chromosome and associated proteins
ko03036	K26455	Chromosome and associated proteins
ko03036	K11727	Chromosome and associated proteins
ko03036	K11728	Chromosome and associated proteins
ko03036	K23406	Chromosome and associated proteins
ko03036	K11726	Chromosome and associated proteins
ko03036	K25830	Chromosome and associated proteins
ko03036	K11661	Chromosome and associated proteins
ko03036	K11662	Chromosome and associated proteins
ko03036	K11663	Chromosome and associated proteins
ko03036	K11664	Chromosome and associated proteins
ko03036	K11665	Chromosome and associated proteins
ko03036	K11666	Chromosome and associated proteins
ko03036	K11667	Chromosome and associated proteins
ko03036	K11668	Chromosome and associated proteins
ko03036	K11669	Chromosome and associated proteins
ko03036	K11670	Chromosome and associated proteins
ko03036	K11671	Chromosome and associated proteins
ko03036	K11672	Chromosome and associated proteins
ko03036	K11673	Chromosome and associated proteins
ko03036	K11675	Chromosome and associated proteins
ko03036	K11676	Chromosome and associated proteins
ko03036	K11677	Chromosome and associated proteins
ko03036	K11678	Chromosome and associated proteins
ko03036	K11679	Chromosome and associated proteins
ko03036	K11680	Chromosome and associated proteins
ko03036	K11756	Chromosome and associated proteins
ko03036	K11758	Chromosome and associated proteins
ko03036	K11759	Chromosome and associated proteins
ko03036	K11760	Chromosome and associated proteins
ko03036	K11761	Chromosome and associated proteins
ko03036	K11762	Chromosome and associated proteins
ko03036	K11763	Chromosome and associated proteins
ko03036	K11764	Chromosome and associated proteins
ko03036	K11766	Chromosome and associated proteins
ko03036	K11767	Chromosome and associated proteins
ko03036	K11768	Chromosome and associated proteins
ko03036	K11769	Chromosome and associated proteins
ko03036	K11770	Chromosome and associated proteins
ko03036	K11786	Chromosome and associated proteins
ko03036	K11771	Chromosome and associated proteins
ko03036	K11772	Chromosome and associated proteins
ko03036	K11773	Chromosome and associated proteins
ko03036	K11774	Chromosome and associated proteins
ko03036	K11775	Chromosome and associated proteins
ko03036	K11776	Chromosome and associated proteins
ko03036	K11682	Chromosome and associated proteins
ko03036	K11683	Chromosome and associated proteins
ko03036	K11684	Chromosome and associated proteins
ko03036	K11137	Chromosome and associated proteins
ko03036	K20403	Chromosome and associated proteins
ko03036	K24771	Chromosome and associated proteins
ko03036	K24767	Chromosome and associated proteins
ko03036	K08871	Chromosome and associated proteins
ko03036	K11721	Chromosome and associated proteins
ko03036	K11722	Chromosome and associated proteins
ko03036	K11724	Chromosome and associated proteins
ko03036	K20091	Chromosome and associated proteins
ko03036	K14435	Chromosome and associated proteins
ko03036	K14436	Chromosome and associated proteins
ko03036	K14437	Chromosome and associated proteins
ko03036	K04494	Chromosome and associated proteins
ko03036	K14438	Chromosome and associated proteins
ko03036	K20092	Chromosome and associated proteins
ko03036	K23195	Chromosome and associated proteins
ko03036	K14439	Chromosome and associated proteins
ko03036	K14440	Chromosome and associated proteins
ko03036	K19001	Chromosome and associated proteins
ko03036	K23408	Chromosome and associated proteins
ko03036	K17492	Chromosome and associated proteins
ko03036	K21412	Chromosome and associated proteins
ko03036	K23225	Chromosome and associated proteins
ko03036	K23226	Chromosome and associated proteins
ko03036	K23196	Chromosome and associated proteins
ko03036	K23803	Chromosome and associated proteins
ko03036	K24135	Chromosome and associated proteins
ko03036	K25816	Chromosome and associated proteins
ko03036	K25831	Chromosome and associated proteins
ko03036	K26100	Chromosome and associated proteins
ko03036	K27104	Chromosome and associated proteins
ko03036	K26273	Chromosome and associated proteins
ko03036	K26796	Chromosome and associated proteins
ko03036	K25868	Chromosome and associated proteins
ko03036	K03746	Chromosome and associated proteins
ko03036	K11685	Chromosome and associated proteins
ko03036	K24450	Chromosome and associated proteins
ko03036	K26248	Chromosome and associated proteins
ko03036	K26249	Chromosome and associated proteins
ko03036	K05787	Chromosome and associated proteins
ko03036	K03530	Chromosome and associated proteins
ko03036	K04764	Chromosome and associated proteins
ko03036	K05788	Chromosome and associated proteins
ko03036	K05516	Chromosome and associated proteins
ko03036	K18997	Chromosome and associated proteins
ko03036	K05804	Chromosome and associated proteins
ko03036	K02313	Chromosome and associated proteins
ko03036	K12961	Chromosome and associated proteins
ko03036	K11940	Chromosome and associated proteins
ko03036	K04047	Chromosome and associated proteins
ko03036	K03557	Chromosome and associated proteins
ko03036	K03666	Chromosome and associated proteins
ko03036	K05596	Chromosome and associated proteins
ko03036	K03719	Chromosome and associated proteins
ko03036	K06899	Chromosome and associated proteins
ko03036	K03632	Chromosome and associated proteins
ko03036	K03804	Chromosome and associated proteins
ko03036	K03633	Chromosome and associated proteins
ko03036	K03529	Chromosome and associated proteins
ko03036	K05896	Chromosome and associated proteins
ko03036	K06024	Chromosome and associated proteins
ko03036	K24719	Chromosome and associated proteins
ko03036	K03590	Chromosome and associated proteins
ko03036	K05589	Chromosome and associated proteins
ko03036	K13052	Chromosome and associated proteins
ko03036	K09812	Chromosome and associated proteins
ko03036	K03587	Chromosome and associated proteins
ko03036	K03466	Chromosome and associated proteins
ko03036	K03586	Chromosome and associated proteins
ko03036	K03591	Chromosome and associated proteins
ko03036	K03589	Chromosome and associated proteins
ko03036	K03588	Chromosome and associated proteins
ko03036	K09811	Chromosome and associated proteins
ko03036	K03531	Chromosome and associated proteins
ko03036	K03528	Chromosome and associated proteins
ko03036	K09888	Chromosome and associated proteins
ko03036	K09892	Chromosome and associated proteins
ko03036	K18657	Chromosome and associated proteins
ko03036	K18778	Chromosome and associated proteins
ko03036	K06916	Chromosome and associated proteins
ko03036	K07269	Chromosome and associated proteins
ko03036	K01448	Chromosome and associated proteins
ko03036	K03585	Chromosome and associated proteins
ko03036	K06286	Chromosome and associated proteins
ko03036	K03610	Chromosome and associated proteins
ko03036	K03609	Chromosome and associated proteins
ko03036	K03608	Chromosome and associated proteins
ko03036	K04074	Chromosome and associated proteins
ko03036	K13053	Chromosome and associated proteins
ko03036	K09772	Chromosome and associated proteins
ko03036	K05501	Chromosome and associated proteins
ko03036	K03645	Chromosome and associated proteins
ko03036	K03569	Chromosome and associated proteins
ko03036	K03570	Chromosome and associated proteins
ko03036	K03571	Chromosome and associated proteins
ko03036	K05837	Chromosome and associated proteins
ko03036	K03496	Chromosome and associated proteins
ko03036	K03497	Chromosome and associated proteins
ko03036	K02621	Chromosome and associated proteins
ko03036	K02622	Chromosome and associated proteins
ko03036	K03495	Chromosome and associated proteins
ko03036	K03501	Chromosome and associated proteins
ko03036	K04094	Chromosome and associated proteins
ko03036	K03733	Chromosome and associated proteins
ko03036	K04763	Chromosome and associated proteins
ko03036	K11686	Chromosome and associated proteins
ko03036	K02499	Chromosome and associated proteins
ko03036	K03593	Chromosome and associated proteins
ko03036	K04095	Chromosome and associated proteins
ko03036	K03978	Chromosome and associated proteins
ko03036	K09762	Chromosome and associated proteins
ko03400	K00567	DNA repair and recombination proteins
ko03400	K10859	DNA repair and recombination proteins
ko03400	K10860	DNA repair and recombination proteins
ko03400	K18663	DNA repair and recombination proteins
ko03400	K01669	DNA repair and recombination proteins
ko03400	K03648	DNA repair and recombination proteins
ko03400	K10861	DNA repair and recombination proteins
ko03400	K20813	DNA repair and recombination proteins
ko03400	K03652	DNA repair and recombination proteins
ko03400	K10800	DNA repair and recombination proteins
ko03400	K03575	DNA repair and recombination proteins
ko03400	K10801	DNA repair and recombination proteins
ko03400	K03660	DNA repair and recombination proteins
ko03400	K10567	DNA repair and recombination proteins
ko03400	K10568	DNA repair and recombination proteins
ko03400	K10569	DNA repair and recombination proteins
ko03400	K10773	DNA repair and recombination proteins
ko03400	K10771	DNA repair and recombination proteins
ko03400	K10772	DNA repair and recombination proteins
ko03400	K02327	DNA repair and recombination proteins
ko03400	K02328	DNA repair and recombination proteins
ko03400	K03504	DNA repair and recombination proteins
ko03400	K03505	DNA repair and recombination proteins
ko03400	K02324	DNA repair and recombination proteins
ko03400	K02325	DNA repair and recombination proteins
ko03400	K02326	DNA repair and recombination proteins
ko03400	K03506	DNA repair and recombination proteins
ko03400	K04802	DNA repair and recombination proteins
ko03400	K04799	DNA repair and recombination proteins
ko03400	K10747	DNA repair and recombination proteins
ko03400	K02330	DNA repair and recombination proteins
ko03400	K10803	DNA repair and recombination proteins
ko03400	K10776	DNA repair and recombination proteins
ko03400	K10862	DNA repair and recombination proteins
ko03400	K10863	DNA repair and recombination proteins
ko03400	K13295	DNA repair and recombination proteins
ko03400	K08073	DNA repair and recombination proteins
ko03400	K08075	DNA repair and recombination proteins
ko03400	K10802	DNA repair and recombination proteins
ko03400	K03512	DNA repair and recombination proteins
ko03400	K24070	DNA repair and recombination proteins
ko03400	K10798	DNA repair and recombination proteins
ko03400	K10838	DNA repair and recombination proteins
ko03400	K10839	DNA repair and recombination proteins
ko03400	K10840	DNA repair and recombination proteins
ko03400	K03868	DNA repair and recombination proteins
ko03400	K10609	DNA repair and recombination proteins
ko03400	K10610	DNA repair and recombination proteins
ko03400	K10140	DNA repair and recombination proteins
ko03400	K15082	DNA repair and recombination proteins
ko03400	K15083	DNA repair and recombination proteins
ko03400	K03006	DNA repair and recombination proteins
ko03400	K03010	DNA repair and recombination proteins
ko03400	K03011	DNA repair and recombination proteins
ko03400	K03012	DNA repair and recombination proteins
ko03400	K03013	DNA repair and recombination proteins
ko03400	K03014	DNA repair and recombination proteins
ko03400	K03015	DNA repair and recombination proteins
ko03400	K03016	DNA repair and recombination proteins
ko03400	K03017	DNA repair and recombination proteins
ko03400	K03007	DNA repair and recombination proteins
ko03400	K03008	DNA repair and recombination proteins
ko03400	K03009	DNA repair and recombination proteins
ko03400	K10570	DNA repair and recombination proteins
ko03400	K10841	DNA repair and recombination proteins
ko03400	K23720	DNA repair and recombination proteins
ko03400	K25829	DNA repair and recombination proteins
ko03400	K10843	DNA repair and recombination proteins
ko03400	K10844	DNA repair and recombination proteins
ko03400	K03141	DNA repair and recombination proteins
ko03400	K03142	DNA repair and recombination proteins
ko03400	K03143	DNA repair and recombination proteins
ko03400	K03144	DNA repair and recombination proteins
ko03400	K10845	DNA repair and recombination proteins
ko03400	K02202	DNA repair and recombination proteins
ko03400	K06634	DNA repair and recombination proteins
ko03400	K10842	DNA repair and recombination proteins
ko03400	K07466	DNA repair and recombination proteins
ko03400	K10739	DNA repair and recombination proteins
ko03400	K10740	DNA repair and recombination proteins
ko03400	K10741	DNA repair and recombination proteins
ko03400	K10847	DNA repair and recombination proteins
ko03400	K10849	DNA repair and recombination proteins
ko03400	K10848	DNA repair and recombination proteins
ko03400	K10846	DNA repair and recombination proteins
ko03400	K15075	DNA repair and recombination proteins
ko03400	K03869	DNA repair and recombination proteins
ko03400	K10612	DNA repair and recombination proteins
ko03400	K03872	DNA repair and recombination proteins
ko03400	K03873	DNA repair and recombination proteins
ko03400	K15076	DNA repair and recombination proteins
ko03400	K15077	DNA repair and recombination proteins
ko03400	K26545	DNA repair and recombination proteins
